Date,Time24Hour,Meeting,Horse,Jockey,Trainer,ValueOdds,RaceType,Handicap,RaceClass,Going,Gender,StallNumber,StallPercentage,DaysSinceLastRun,NumberOfResults,GoingRegression,DistanceRegression,Age,Weight_Pounds,TotalWins,CourseWins,WeightDelta,RawRating,JockeyRating,TrainerRating,TrainerForm,ConnectionsRating,FormTrend,FormLastRun,Class,WinningForm,Speed,ClassPosition,WinClassProbability,WinClassProbability_Normalised,ValueOdds_Probability,ForecastSP,ChaseJumpingAbility,RatingsPosition,ElapsedDays,TJCWins,TJCPL,TJCSR,TJCROI,TJCTypePL,TJCTypeSR,TJCTypeROI,Runners,TCWins,TCPL,TCSR,TCROI,JCWins,JCPL,JCSR,JCROI,TJWins,TJPL,TJSR,TJROI,TRF20RunsWins,TRF20RunsPL,TRF20RunsSR,TRF20RunsROI,TRF20RunsDays,TRF02WeeksPL,TRF02WeeksSR,TRF02WeeksROI,TRF04WeeksPL,TRF04WeeksSR,TRF04WeeksROI,RawRanking,RAdjRanking,JockeyRanking,TrainerRanking,TrFormRanking,ConnRanking,FrmRanking,LstRanking,ClsRanking,WinFRanking,SpdRanking,HCPRanking,TrainerCalendarPL,TrainerCalendarSR,TrainerCalendarROI,Trainer5YearSR,Trainer5YearROI,ClassDiffRuns,ClassDiffAverage,ClassDiffDifference,ClassDiffWinsAverage,ClassDiffWinsDifference,WeightDiffAverage,WeightDiffDifference,WeightDiffWinsAverage,WeightDiffWinsDifference,ClassWeightDiffAverage,ClassWeightDiffDifference,ClassWeightDiffWinsAverage,ClassWeightDiffWinsDifference,UKHR_TrainerID,UKHR_JockeyID,UKHR_CourseID,LastTimeDistanceChange,LastTimeTrainerChange,LastTimeJockeyChange,ClassDiffRuns1Year,ClassDiffWinsRuns1Year,ClassDiffWinsDifference1Year,WeightDiffWinsDifference1Year,ClassWeightDiffDifference1Year,ClassWeightDiffWinsDifference1Year,Race5RunsAgo,Race4RunsAgo,Race3RunsAgo,Race2RunsAgo,Race1RunAgo,Sire_All_Run,Sire_All_SR,Sire_All_ROI,Sire_All_AE,Dam_All_Run,Dam_All_SR,Dam_All_ROI,Dam_All_AE,Sire_RaceType_SR,Sire_RaceType_ROI,Sire_RaceType_AE,Dam_RaceType_SR,Dam_RaceType_ROI,Dam_RaceType_AE,Sire_Going_SR,Sire_Going_ROI,Sire_Going_AE,Dam_Going_SR,Dam_Going_ROI,Dam_Going_AE,Sire_Distance_SR,Sire_Distance_ROI,Sire_Distance_AE,Dam_Distance_PL,Dam_Distance_SR,Dam_Distance_ROI,Dam_Distance_AE,Sire_GoingDistance_PL,Sire_GoingDistance_SR,Sire_GoingDistance_ROI,Sire_GoingDistance_AE,Dam_GoingDistance_Run,Dam_Going_Distance_SR,Dam_GoingDistance_ROI,Dam_GoingDistance_AE,Sire_DistanceRange_ROI,Sire_DistanceRange_AE,Dam_DistanceRange_PL,Dam_DistanceRange_SR,Dam_DistanceRange_ROI,Dam_DistanceRange_AE,Sire_RaceClass_ROI,Sire_RaceClass_AE,Dam_RaceClass_ROI,Dam_RaceClass_AE,Sire_Age_Run,Sire_Age_SR,Sire_Age_ROI,Sire_Age_AE,Dam_Age_Run,Dam_Age_SR,Dam_Age_ROI,Dam_Age_AE,Sire_AdjacentGoing_ROI,Sire_AdjacentGoing_AE,Dam_AdjacentGoing_ROI,Dam_AdjacentGoing_AE,UKHR_SireID,UKHR_DamID,KouldsScore_Distance_Sire,KouldsScore_Distance_Dam,KouldsScore_GoingBand_Sire,KouldsScore_GoingBand_Dam,KouldsScore_Total,Trainer7DaysPL,Trainer7DaysSR,Trainer7DaysROI,LengthsWonLostLastRun,LengthsWonLost2RunsAgo,LengthsWonLost3RunsAgo,LengthsWonLost4RunsAgo,LengthsWonLost5RunsAgo,RacesSincePreviousTrainerWin,DaysSincePreviousTrainerWin,TrainerLast10RunsSR,TrainerLast10RunsROI,TrainerLast40RunsSR,TrainerLast40RunsROI,DifferentialRankingClass5Years,DifferentialRankingWeight5Years,DifferentialRankingClassWeight5Years,DifferentialRankingClass5YearsWins,DifferentialRankingWeight5YearsWins,DifferentialRankingClassWeight5YearsWins,DifferentialRankingClass1Year,DifferentialRankingWeight1Year,DifferentialRankingClassWeight1Year,DifferentialRankingClass1YearWins,DifferentialRankingWeight1YearWins,DifferentialRankingClassWeight1YearWins,SpeedRatingRank,LastClassDropRank,RatingAdvantage,PlacePositions,Raw Advantage,RAdj Advantage,JockeyAdvantage,TrainerAdvantage,TrFormAdvantage,ConnAdvantage,FrmAdvantage,LstAdvantage,ClsAdvantage,WinFAdvantage,SpdAdvantage,HCPAdvantage,FCPAdvantage,SpeedAdvantage,JumpAdvantage,BetterClassWin,BetterClassWinDaysAgo,BetterClassWinRacesAgo,BetterClassWeightWin,BetterClassWeightWinDaysAgo,BetterClassWinTypeDaysAgo,BetterClassWinTypeRacesAgo,BHAclassToday,BHAclassLast,PositionLastTime,Position2RunsAgo,Position3RunsAgo,Position4RunsAgo,Position5RunsAgo,DistanceLastTime,GoingLastTime,Going2RunsAgo,Going3RunsAgo,Going4RunsAgo,Going5RunsAgo,DistanceRuns,DistanceWins,GoingRuns,GoingWins,WRITE_IN_RESULT_HERE,WRITE_BETFAIR_SP_HERE,WRITE_BETFAIR_PLACED,WRITE_BETFAIR_PLACE_SP_HERE
10/4/2022,13:20,Curragh,Slaney Tide,K J Manning ,J S Bolger ,  10/1,Flat,,109.1610641,YIELD,f,6,-5.19%,0,0,0,0,2,128,0,0,0,108.5999985,106.92,108.89,99,-0.06,0,0,0,0,0,0,0,11,0.089924574, 6/1,0,5,19092,28,-51.67854571,7.692307692,-14.19740267,19.32145032,8.846153846,7.431327045,9,39,-46.80357562,8.387096774,-10.06528508,31,-84.17854319,7.345971564,-19.94752208,190,-294.4150827,10.34858388,-16.03567988,3,-7.3,15,-36,15,-6.3,16,-33,-13.3,12,-51,5,5,4,6,6,999,999,999,999,999,999,999,-45.1,8.7,-39.2,10.1,-17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,1007,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132,9.47467167,-24.23082728,0.833941241,20,15,-28.33333434,1.317113026,9.372384937,-14.38034542,0.892499407,12.5,-37.50000112,1.408746578,5.309734513,-47.71386672,0.654922273,0,0,0,15.38461538,-23.04945206,1.13754723,0,0,0,0,-4,0,0,0,0,0,0,0,-43.6128333,0.784793074,-2,0,0,0,-27.63356006,0.79234281,138.8888855,2.075748203,512,8.7890625,-42.01917823,0.746411375,7,14.28571429,-42.85714286,1.014348611,-26.97770797,0.730305747,-15.68627569,1.582816187,60402,359725,0,0,0,0,1,-1.3,25,-16,,,,,,6,4,20,-32.5,10,-40.625,1,1,1,1,1,1,1,1,1,1,1,1,2,0,-12.99887848,3,-11.80000305,-11.84165192,-6.561820984,-15.04772949,-29.76711392,-10.80477927,0,0,0,0,-1.50E-06,0,0,-81.71470709,0,0,0,0,0,0,0,0,,,4,,,,,0,,,,,,0,0,0,0, , , , 
10/4/2022,13:20,Curragh,Laranjal,W M Lordan ,M Grassick ,  12/1,Flat,,109.1610641,YIELD,f,1,12.97%,15,1,0,0,2,128,0,0,0,105.4000015,101.99,102.72,86,-5.61,0,0,-3.46,0,0,5,0,11,0.079221644, 7/1,0,6,19092,0,-3,0,0,0,0,0,9,5,-14.50000202,6.329113924,-18.35443294,27,-153.187369,8.059701493,-45.72757284,2,12.00000145,11.11111111,66.66667474,1,-17.1,5,-86,175,-4,0,0,-10,0,0,7,8,8,7,9,999,999,999,999,999,1,999,-15,0,0,5.3,-41.6,1,106.6,-2.5611,0,0,128,0,0,0,234.6,-2.5611,0,0,3580,1010,54,0,0.1,-1.6,1,0,0,0,-2.5611,0,0,0,0,0,102.9000015,6414,8.356719676,-34.1567401,0.784190291,4,0,0,0,8.376963351,-34.04709481,0.779918713,0,0,0,5.454545455,-65.00000091,0.819735381,0,0,0,9.585652443,-27.40284861,0.808547763,-1,0,0,0,-8.000000075,7.692307692,-61.53846211,1.158656732,1,0,0,0,-28.0869458,0.81450123,-1,0,0,0,-31.40309106,0.829999616,0,0,1701,8.406819518,-34.10727366,0.751958877,0,0,0,0,-33.24880388,0.804848342,0,0,1533,409029,0,0,0,0,0,-3,0,0,3.2,,,,,19,172,0,0,5,-81.575,8,1,8,1,1,1,8,1,1,1,1,1,1,2,-13.24887848,3,-15,-15.26039124,-11.49542999,-21.21779633,-43.42888594,-16.35661316,0,0,-3.463996887,0,1.50E-06,0,0,81.71470709,0,0,0,0,0,0,0,0,,,5,,,,,5,yield,,,,,1,0,1,0, , , , 
10/4/2022,13:20,Curragh,Meggy Moo,C T Keane ,Noel Meade ,  14/1,Flat,,109.1610641,YIELD,f,2,8.98%,15,1,0,0,2,128,0,0,0,112.4000015,109.23,111.29,106,2.3,0,0,0,0,0,0,0,11,0.066710591, 16/1,0,7,19092,2,-1.99999838,11.11111111,-11.11110211,6.00000162,20,60.0000162,9,5,-22.50000132,7.352941176,-33.08823724,66,-115.9156191,13.52459016,-23.75320064,37,22.10836364,15.10204082,9.023821894,2,-4.5,10,-23,21,1.5,14,11,1,13,3,3,3,3,3,5,3,999,999,999,999,999,999,-10.1,14,-9.4,11.9,-30.2,1,106.6,-2.5611,0,0,128,0,0,0,234.6,-2.5611,0,0,104,11425,54,0,0,0,1,0,0,0,-2.5611,0,0,0,0,0,0,1377,8.061002179,-34.3154718,0.801010117,27,7.407407407,-60.18518708,0.624987279,8.680555556,-27.41536334,0.870351668,9.523809524,-48.80952625,0.755236371,6.060606061,-45.45454591,0.847389151,0,0,0,11.76470588,-26.83711648,0.941869303,-1,0,0,0,-2,10,-20,0.852069086,1,0,0,0,-25.44169301,0.861804531,-3,0,0,0,-33.0337174,0.859222159,-81.94444512,0.414115201,482,9.958506224,-36.05977716,0.859637913,8,0,0,0,-13.06329005,0.940310403,-42.30769532,0.753437603,336255,312572,0,0,0,0,0,-4,0,0,50,,,,,6,8,10,-10,12.5,-15,8,1,8,1,1,1,8,1,1,1,1,1,2,2,-14.54735565,3,-8,-8.066444397,-4.253913879,-12.64041901,-23.10039997,-8.447166681,0,0,0,0,-1.50E-06,0,0,-81.71470709,0,0,0,0,0,0,0,0,,,UR,,,,,5,yield,,,,,1,0,1,0, , , , 
10/4/2022,13:20,Curragh,Fairfield Girl,J A Heffernan ,Denis Gerard Hogan ,  16/1,Flat,,109.1610641,YIELD,f,9,-13.98%,0,0,0,0,2,128,0,0,0,101.0999985,101.24,101.44,129,-6.63,0,0,0,0,0,0,0,11,0.055644739, 14/1,0,8,19092,0,-10,0,0,-3,0,0,9,15,-50.00000398,8.571428571,-28.57143085,41,-119.7742985,11.68091168,-34.12373177,5,-89.24999531,3.816793893,-68.12976741,0,-20,0,0,9,-23.5,4,-90,-48.1,5,-78,9,9,9,8,1,999,999,999,999,999,999,999,-86.8,3.7,-80.4,7,-41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10555,295,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,11.78225205,-26.99473737,0.857911206,56,12.5,-49.71955198,1.025286014,11.30319149,-34.61132931,0.819684955,10.52631579,-75.90249741,0.799198851,0,0,0,0,0,0,14.52991453,-44.4712174,0.826595696,1.499999844,50,74.99999218,2.519999914,-1,0,0,0,0,0,0,0,-31.97574357,0.897180954,-4.833333556,20,-48.33333556,1.072184239,-29.18120183,0.834477641,-75.77838929,0.755751057,386,13.47150259,-16.67430024,0.839264711,5,0,0,0,-48.54414074,0.72319315,-92.75362348,0.475392071,336657,299814,0,1,0,0,1,-12,0,0,,,,,,22,9,0,0,2.5,-93.75,1,1,1,1,1,1,1,1,1,1,1,1,2,0,-15.96520233,3,-19.30000305,-19.28650665,-12.25150299,-22.48989105,18.82485151,-17.37069702,0,0,0,0,-1.50E-06,0,0,-81.71470709,0,0,0,0,0,0,0,0,,,UR,,,,,0,,,,,,0,0,0,0, , , , 
10/4/2022,13:20,Curragh,Camilla Gherardini,L T MCATEER ,James Barrett ,  20/1,Flat,,109.1610641,YIELD,f,7,-8.30%,0,0,0,0,2,125,0,0,-3,102.1999969,105.61,98.09,93,-6.12,0,0,0,0,0,0,0,11,0.05200943, 20/1,0,9,19092,1,3.000000218,8.333333333,25.00000181,-8,0,0,9,1,-11.00000078,3.846153846,-42.30769532,4,-26.49999749,5.405405405,-35.81080742,6,-22.7499956,6.976744186,-26.45348325,0,-20,0,0,202,-3,0,0,-5,0,0,8,7,6,9,8,999,999,999,999,999,999,999,-1,10,-10,6,-28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8395,15111,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6414,8.356719676,-34.1567401,0.784190291,74,6.756756757,16.66666411,0.60965899,8.376963351,-34.04709481,0.779918713,5.357142857,7.738093836,0.502935194,5.454545455,-65.00000091,0.819735381,25,424.9999902,4.749749167,9.585652443,-27.40284861,0.808547763,-7.45E-08,20,-1.49E-06,0.735981294,-8.000000075,7.692307692,-61.53846211,1.158656732,0,0,0,0,-28.0869458,0.81450123,26.33333294,15.38461538,202.5640995,0.75558421,-31.40309106,0.829999616,51.77304728,0.701558926,1701,8.406819518,-34.10727366,0.751958877,17,0,0,0,-33.24880388,0.804848342,58.77192776,0.774701775,1533,295829,0,0,0,2,11,0,0,0,,,,,,30,242,0,0,2.5,-87.5,1,1,1,1,1,1,1,1,1,1,1,1,2,0,-18.18026733,3,-18.20000458,-15.20980072,-7.877502441,-25.84729004,-36.13672256,-16.86239624,0,0,0,0,-1.50E-06,0,0,-81.71470709,0,0,0,0,0,0,0,0,,,UR,,,,,0,,,,,,0,0,0,0, , , , 
10/4/2022,13:30,Wincanton,Neon Moon,T Scudamore ,D Pipe ,   7/2,Hurdle,Handicap,108.3849411,GOOD,g,,,12,8,0,2.04,6,163,3,1,4,117.1999969,104.77,107.95,143,-0.16,2.8,10.56,0.3,1,-1.47,1,26,18,0.222859204, 3/1,0,1,19092,4,-17.74999639,11.76470588,-52.20587172,-5.249998278,16.66666667,-43.74998565,7,8,-36.75000117,10.12658228,-46.51898882,14,-47.73862424,11.76470588,-40.11649095,142,-96.56127869,14.65428277,-9.965044241,8,14.2,40,71,16,15.2,42,80,31.5,27,72,4,6,4,3,1,999,2,1,6,3,999,2,-32.6,10.1,-41.2,12.5,-23.6,7,108.9714,0.5865,107.7333,-0.6516,159.2857,-3.7143,160.3333,-2.6667,268.2571,-3.1278,268.0667,-3.3183,1272,7258,26,0,0,0,5,2,-1.9349,-0.5,-1.6249,-2.4349,111.3000031,107.8000031,118.6999969,108.4000015,125.6999969,585,17.26495726,2.668934433,0.931018713,8,37.5,90.6249936,2.025222499,17.45152355,3.409979347,0.942472643,42.85714286,117.8571355,2.259933719,16.55629139,21.79875841,0.809652106,50,87.49999022,2.857142723,14.28571429,-63.21428735,0.746320591,2.749999804,100,274.9999804,3.749999804,-4.250000196,12.5,-53.12500244,1.046753386,1,100,274.9999804,3.749999804,36.82243469,0.98104809,9.249999488,50,154.1666581,2.532467476,-33.41148351,0.834172935,117.8571355,2.259933719,143,15.38461538,-38.25598763,0.845392917,4,50,156.2499891,2.219061115,21.15773133,0.944866817,74.9999946,2.139917635,312962,389294,0,2,2,1,21,7.5,63,94,-0.75,31.45,-5.5,28.75,19.2,2,3,50,54.8,30,88.7,6,3,5,5,4,6,6,2,5,6,5,1,1,5,1.32610321,2,-9,-6.926399231,-14.49203491,-14.48251343,34.99041796,-14.48727404,-0.199999809,2.149940491,-9.985488892,-9.234913826,-16.2237016,-15.75989127,-10.82755923,0.633332271,0,1.915058899,395,6,1.615058899,12,395,6,3,4,1,7,1,7,10,21.5,good,soft,soft,gd-sft,good,1,1,2,1, , , , 
10/4/2022,13:30,Wincanton,Judicial Law,MR JOHN J O`NEILL ,J J O`Neill ,   9/2,Hurdle,Handicap,108.3849411,GOOD,g,,,46,7,-1,0,5,164,2,0,5,118.6999969,113.62,104.99,98,2.79,3,8.41,3.36,3.99,-4.11,1,23,16,0.178589597, 5/2,0,2,19092,6,8.000005445,27.27272727,36.36366111,-2.499999034,14.28571429,-35.71427191,7,8,-5.000000693,14.03508772,-8.77193104,10,7.583342133,20.83333333,15.79862944,158,-49.32283629,17.59465479,-5.492520745,6,-1.5,30,-7,10,-4.5,26,-19,-10.5,21,-22,2,3,2,4,4,3,1,2,5,2,999,4,6.8,19.1,7.2,13.2,-22.1,5,109.9,1.5151,111.4,3.0151,158.2,-5.8,158,-6,268.1,-4.2849,269.4,-2.9849,259,15056,26,0.5,0,-0.1,5,2,3.0151,-6,-4.2849,-2.9849,95.59999847,94.69999695,105.4000015,106.5999985,120.5999985,2850,12.21052632,-26.48227726,0.838934365,7,42.85714286,160.7142793,2.406021638,11.24476987,-27.0793836,0.815108054,40,199.9999934,2.220451485,13.69863014,-41.20534611,0.855224657,0,0,0,14.81481481,-32.16049578,1.061395169,0,0,0,0,-5.250000736,19.23076923,-20.19231052,1.384580354,0,0,0,0,-16.71933022,0.792254435,9.999999672,100,999.9999672,10.99999967,-20.7641933,0.93353637,274.9999918,3.723830692,1079,13.34569045,-18.30503301,0.881448043,3,66.66666667,399.9999891,2.838709623,-40.0854687,0.820517536,0,0,310954,394042,0,0,0,0,5,-4.3,25,-36,-0.5,16,-4.75,36.5,22.75,8,5,10,-95.6,25,-6.275,4,5,6,2,6,5,5,5,7,1,7,2,3,4,-1.32610321,2,-7.5,-6.484512329,-5.646385193,-17.44063568,-45.04421949,-11.54351783,0.199999809,-2.149940491,-6.920822144,-6.247403145,-18.86645508,-18.85162294,-12.95168102,-4.530391095,0,2.915058899,46,1,0.915058899,46,46,1,3,4,1,5,1,5,5,21,soft,gd-sft,heavy,soft,gd-sft,0,0,0,0, , , , 
10/4/2022,13:30,Wincanton,Ecco,Mr H Cobden ,P F Nicholls ,   5/1,Hurdle,Handicap,108.3849411,GOOD,g,,,-38,21,0,0,7,165,3,1,6,126.1999969,119.26,122.43,79,14.33,-4.48,-14.64,9.21,10.23,-1.36,3,24,17,0.170297548, 6/1,0,3,19092,48,-17.04161226,33.10344828,-11.75283604,-2.874994916,21.42857143,-10.26783899,7,84,-42.78039114,27.36156352,-13.93498083,67,10.45840618,28.1512605,4.394288309,351,-280.3778394,23.66824005,-18.90612538,4,5.1,20,26,7,-8.8,15,-19,-40,13,-45,1,1,1,1,7,1,999,999,2,1,999,3,-40.7,26.2,-20.9,22.5,-17,17,117.4588,9.0739,114.2667,5.8817,157.0588,-7.9412,156.6667,-8.3333,274.5176,1.1327,270.9333,-2.4516,49,14086,26,1.5,0,-8.2,3,0,0,0,4.2151,0,118.4000015,124.1999969,122.1999969,109.5,-114.9000015,873,10.19473081,-32.80446127,0.751922428,19,21.05263158,-24.47368722,0.942693671,14.28571429,-11.77434352,0.931655482,17.64705882,-36.17647304,0.767297461,8.252427184,-31.5129459,0.646663246,20,-75.00000037,0.638715728,33.33333333,299.9999881,2.054841244,-1,0,0,0,-1,0,0,0,1,0,0,0,-7.746480129,0.792617243,1.999999452,22.22222222,22.22221614,1.161719862,-32.40288512,0.67589992,-37.50000093,0.978260857,18,11.11111111,-68.05555652,0.623472167,2,0,0,0,-35.07384576,0.783342836,-9.5833368,1.012578474,323282,315544,1,0,0,0,2,5.1,20,26,60,14.25,14.75,42.25,3.25,1,2,30,76,12.5,-22.25,2,7,3,1,7,4,2,3,3,2,1,1,4,3,-2.672340393,2,7.5,0.007568359,5.646385193,2.877952576,-64.01277184,5.808006287,-7.475349903,-25.19913483,-1.070625305,6.247403145,-16.11623394,-17.97162443,-12.34709322,-7.796077055,0,6.415058899,425,7,-0.084941101,485,485,7,3,2,6,5,5,6,5,16.5,std-slow,gd-sft,soft,gd-sft,good,1,0,7,1, , , , 
10/4/2022,13:30,Wincanton,River Bray,Mr A Johns ,V Dartnall ,  11/2,Hurdle,Handicap,108.3849411,GOOD,g,,,20,29,-1,0,9,163,4,3,4,117.4000015,101.1,104.8,100,-3.57,1.84,3.81,5.37,-3.35,-0.05,2,42,29,0.158161312, 4/1,0,4,19092,2,15.25000145,18.18181818,138.6363768,21.00000057,50,1050.000029,7,6,9.749998746,15.38461538,24.99999679,3,-17.54999752,6.666666667,-38.99999449,8,9.583340405,16,19.16668081,2,5.3,10,27,66,-2,0,0,12,11,133,3,4,6,5,3,999,3,4,4,999,999,1,-7.1,16.7,-39.6,9.4,-22,25,113.736,5.3511,110.55,2.1651,157.84,-5.16,161,-2,271.576,0.1911,271.55,0.1651,429,10362,26,1.5,0,0,4,1,-2.1849,-1,3.1401,-3.1849,104.8000031,109.3000031,116.5999985,119.9000015,123.0999985,3015,9.485903814,-33.34152274,0.891007687,29,13.79310345,44.82758365,1.212679014,8.884297521,-37.96575325,0.868927008,16,67.99999703,1.402036217,11.88004614,-14.94499314,1.026619454,27.27272727,209.0909024,2.052653757,12,15.99999768,1.33304679,0,0,0,0,-8.00000019,12.5,-50.00000119,1.451048997,0,0,0,0,-22.80427026,0.94887856,14.99999957,12.5,187.4999946,1.312915104,-50.36668011,0.771764305,94.44444206,1.279173712,75,13.33333333,17.66666371,1.361521485,3,33.33333333,666.6666524,9.667160693,-13.85945484,1.038502318,99.99999564,1.446815973,189215,319890,1,0,0,2,17,-1,0,0,-0.200000003,7.7,24.75,64.5,60,6,20,10,110,7.5,5.825,3,4,4,3,3,2,3,3,4,7,6,3,2,6,-2.922340393,2,-8.799995422,-6.807044983,-18.16070557,-17.63453674,-43.41993332,-17.89762855,-1.15568459,-6.745277405,-4.91583252,-13.58540058,-14.8011476,15.75989127,10.82755923,-0.633332271,0,2.515058899,493,9,5.515058899,493,493,9,3,3,1,6,5,7,5,20,good,soft,gd-sft,gd-sft,good,0,0,11,3, , , , 
10/4/2022,13:30,Wincanton,Equus Millar,Mr W T Kennedy ,Sarah Jayne Davies ,   7/1,Hurdle,Handicap,108.3849411,GOOD,g,,,18,26,1,0,9,143,3,0,-16,104.1999969,98.18,90.54,94,-12.16,1.66,4.72,-2.77,0,14.75,4,8,6,0.123627335, 5/1,0,5,19092,0,-2,0,0,-1,0,0,7,0,-4,0,0,0,0,0,0,2,-69.99999875,1.941747573,-67.96116383,0,-20,0,0,78,-1,0,0,-7,0,0,7,2,7,6,6,999,4,3,999,999,1,6,-16,0,0,3.5,-71.1,20,106.515,-1.8699,99.7667,-8.6183,156.9,13.9,164,21,263.415,12.0301,263.7667,12.3817,13214,1828,26,0.5,0,2.7,6,0,0,0,5.4984,0,84.30000305,86.30000305,99.80000305,108.6999969,110.1999969,265,9.056603774,-17.27044115,1.072374947,26,19.23076923,-1.153847495,1.458840147,7.03125,-27.9687495,0.871264807,15,-30.25000131,1.24497202,8.045977011,-42.58620851,0.861257714,30.76923077,24.61538248,1.675808599,50,1450.000028,9.509420591,0,0,0,0,0,0,0,0,0,0,0,0,0.625000887,0.937286501,-9.250000196,7.692307692,-71.15384766,0.836661441,-28.54701007,0.983592356,-16.0714292,1.107210142,6,0,0,0,4,0,0,0,-21.17886183,0.913638719,-10.00000154,1.448612158,299137,328734,1,0,0,0,3,-1,0,0,3.25,0.75,9.1,32,65,24,87,0,0,2.5,-47.5,7,1,1,6,1,1,7,1,1,2,1,1,5,7,-3.172340393,2,-22,-0.007568359,-21.07777405,-31.89160919,-49.66860414,-26.48469543,-1.342920184,-5.836471558,-13.05545044,-10.23491383,14.75248337,-34.02026966,-23.37303683,-11.09313711,0,0.315058899,477,10,11.3150589,477,1291,12,3,4,2,2,6,8,PU,21,good,gd-sft,gd-sft,soft,gd-sft,0,0,13,4, , , , 
10/4/2022,13:30,Wincanton,Farouk De Cheneau,JAMES BOWEN ,N J Henderson ,  12/1,Hurdle,Handicap,108.3849411,GOOD,g,,,43,2,0,0,7,155,0,0,-4,109.3000031,110.52,119.55,108,8.52,0,0,10.28,0,0,7,1,1,0.0772385, 10/1,0,6,19092,0,-10,0,0,-2,0,0,7,7,-22.25357238,12.96296296,-41.21031922,4,-29.63461187,6.779661017,-50.22815571,69,-35.58482124,20.1754386,-10.40491849,3,-9,15,-45,7,-17.8,18,-46,-8.7,23,-10,6,5,3,2,2,2,999,999,1,999,999,7,-36.9,17.9,-20.6,23.7,-13.3,2,117.95,9.5651,0,0,155.5,0.5,0,0,273.45,10.0651,0,0,65,15167,26,0.5,0,6.1,1,0,0,0,4.3151,0,0,0,0,97.19999695,105,205,17.56097561,4.682924837,1.186482863,2,0,0,0,14.70588235,-23.55392275,0.997249965,0,0,0,12.24489796,-49.21768779,0.890719899,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,38.01587085,1.324426301,-2,0,0,0,24.04278998,1.509131728,0,0,43,16.27906977,-38.29457496,1.112160575,1,0,0,0,26.29432417,1.221958967,0,0,252007,370073,0,0,1,0,5,-9,15,-45,60,51,,,,8,2,10,-80,20,-36.25,1,2,2,4,2,3,1,6,2,2,1,1,6,2,-7.304206848,2,-16.8999939,-6.872520447,-8.738052368,-2.877952576,-34.99041796,-5.808006287,-3,-10.55966187,1.070625305,-10.23491383,-14.75248337,-40.88571379,-28.08982115,-15.20293965,0,0,0,0,0,0,0,0,3,3,PU,7,6,8,PU,21,gd-sft,gd-sft,,,,0,0,0,0, , , , 
10/4/2022,13:30,Wincanton,Wearapinkribbon,Mr C Price ,Mrs H R J Nelmes ,  14/1,Hurdle,Handicap,108.3849411,GOOD,g,,,127,7,0,0,6,163,1,0,4,113.3000031,103.23,90.3,96,-9.75,-1.97,-8.89,8.02,-5.64,-10.07,4,11,8,0.069226503, 20/1,0,7,19092,0,-2,0,0,0,0,0,7,0,-10,0,0,0,0,0,0,0,-10,0,0,0,-20,0,0,232,-1,0,0,-2,0,0,5,7,5,7,5,999,999,999,3,999,999,5,55,22.2,611.1,3.5,-8.1,5,109.32,0.9351,97.1,-11.2849,157.2,-5.8,158,-5,266.52,-4.8649,255.1,-16.2849,1690,14840,26,-3,30.7,-5.9,4,0,0,0,-2.0099,0,111.6999969,103,115.8000031,98.5,100.5,5218,14.02836336,-11.45434018,0.953565377,19,21.05263158,-48.63636512,0.683624031,13.63036304,-9.390031258,0.972002524,11.11111111,-76.66666674,0.430361176,13.82550336,-10.63926014,0.893160544,50,43.74999572,1.402805232,19.54887218,46.45363137,1.13002757,0,0,0,0,-1.700002001,16.94915254,-2.881359324,0.933049804,0,0,0,0,-8.2441952,0.979544192,-1.900000096,28.57142857,-27.14285851,1.134118126,-5.127509636,0.987615116,-33.44156109,0.771133467,1191,16.1209068,-21.60043248,0.970763679,5,20,-40.00000179,0.959942063,-14.82499522,0.876688712,9.41558049,1.234418828,83100,380694,2,0,0,1,4,-1,0,0,80.2,68.7,15.75,30.95,-2.5,29,369,0,0,2.5,27.5,5,5,7,7,5,7,4,6,6,2,1,1,7,1,-8.807624817,2,-12.8999939,-10.89772034,-16.03325653,-32.12755585,-47.07109928,-24.08041382,-4.965862393,-19.44586945,-2.258354187,-15.87226582,-24.82197571,-30.75740486,-21.1313419,-16.32548792,0,-11.2849411,542,5,-16.2849411,542,542,5,3,,20,10,3,10,1,24.5,yield,soft,heavy,yield,yield,0,0,0,0, , , , 
